,MotID,LidID,EinstID,Timastimpill
4415,54,34,515,2004-03-30 20:26:07.920
4416,54,34,526,2004-03-30 20:26:07.920
4417,54,34,628,2004-03-30 20:29:55.107
4418,54,34,693,2004-03-30 20:26:07.920
4419,54,34,696,2004-03-30 20:26:07.920
4420,54,34,697,2004-03-30 20:26:07.920
4421,54,35,51,2004-03-28 16:48:05.920
4422,54,35,111,2004-03-28 16:55:12.543
4423,54,35,288,2004-03-28 16:53:33.140
4424,54,35,291,2004-03-28 16:56:09.200
4425,54,35,551,2004-03-28 16:54:28.373
4426,54,35,559,2004-03-28 16:46:38.657
4427,54,35,635,2004-03-28 16:52:50.700
4428,54,35,933,2004-03-28 16:45:41.747
4429,54,35,1535,2004-04-17 16:47:02.043
4430,54,37,37,2004-03-24 22:01:56.903
4431,54,37,163,2004-03-24 22:02:25.170
4432,54,37,193,2004-03-24 22:02:53.497
4433,54,37,239,2004-03-24 22:03:38.450
4434,54,37,281,2004-03-24 22:04:02.280
4435,54,37,547,2004-04-12 22:27:30.437
4436,54,37,1300,2004-03-24 22:03:19.967
4437,54,37,1493,2004-03-24 22:12:11.497
4438,54,38,71,2004-03-24 22:18:26.763
4439,54,38,247,2004-03-24 22:22:41.247
4440,54,38,261,2004-03-24 22:18:54.560
4441,54,38,484,2004-03-24 22:18:07.187
4442,54,38,564,2004-03-24 22:16:43.123
4443,54,38,722,2004-03-24 22:16:58.310
4444,54,38,1111,2004-03-24 22:17:47.373
4445,54,39,365,2004-03-30 10:41:08.107
4446,54,39,406,2004-03-30 10:41:08.107
4447,54,39,478,2004-03-30 11:04:37.840
4448,54,39,537,2004-03-30 10:41:08.107
4449,54,39,705,2004-03-30 13:02:55.340
4450,54,39,932,2004-03-30 10:41:08.107
4451,54,39,1488,2004-03-30 10:41:08.107
4452,54,39,1489,2004-03-30 10:41:08.107
4453,54,42,18,2004-03-29 22:45:42.733
4454,54,42,185,2004-03-30 10:34:41.717
4455,54,42,445,2004-03-29 22:44:27.263
4456,54,42,471,2004-03-29 22:43:42.450
4457,54,42,606,2004-04-20 09:29:08.420
4458,54,42,1181,2004-04-19 19:39:59.560
4459,54,42,1540,2004-04-20 09:32:26.750
4460,54,43,22,2004-03-29 22:55:16.013
4461,54,43,74,2004-03-29 22:55:57.640
4462,54,43,122,2004-03-29 22:51:33.937
4463,54,43,442,2004-03-29 22:53:13.997
4464,54,43,869,2004-03-29 22:51:14.200
4465,54,43,1379,2004-03-29 22:54:49.373
4466,54,43,1448,2004-03-29 22:56:25.577
4467,54,52,91,2004-03-31 14:34:09.187
4468,54,52,135,2004-03-31 14:35:10.327
4469,54,52,136,2004-03-31 14:34:09.187
4470,54,52,165,2004-03-31 14:34:09.187
4471,54,52,234,2004-03-31 14:34:09.187
4472,54,52,246,2004-03-31 14:34:09.187
4473,54,52,589,2004-03-31 14:34:09.187
4474,54,54,64,2004-03-31 14:41:40.937
4475,54,54,175,2004-03-31 14:38:13.483
4476,54,54,326,2004-03-31 14:39:28.077
4477,54,54,387,2004-03-31 14:38:13.483
4478,54,54,538,2004-03-31 14:40:06.013
4479,54,54,553,2004-03-31 14:40:21.623
4480,54,54,626,2004-03-31 14:38:13.483
4481,54,54,1518,2004-03-31 14:43:42.763
4482,54,55,347,2004-03-30 09:24:10.653
4483,54,55,354,2004-03-30 09:22:04.357
4484,54,55,437,2004-03-30 09:22:48.497
4485,54,55,447,2004-03-30 09:24:42.543
4486,54,55,451,2004-03-30 09:23:44.827
4487,54,55,529,2004-03-30 09:23:16.937
4488,54,55,1068,2004-03-30 09:25:00.670
4489,54,55,1505,2004-03-30 09:25:37.747
4490,54,55,1506,2004-03-30 09:26:17.983
4491,54,61,28,2004-03-31 15:28:50.903
4492,54,61,209,2004-03-31 15:26:53.827
4493,54,61,213,2004-03-31 15:27:32.950
4494,54,61,455,2004-03-31 15:28:22.107
4495,54,61,489,2004-03-31 15:29:29.203
4496,54,61,519,2004-03-31 15:28:01.310
4497,54,61,531,2004-03-31 15:29:47.780
4498,54,61,1156,2004-03-31 15:30:44.857
4499,54,70,34,2004-03-30 09:52:39.497
4500,54,70,333,2004-03-30 10:01:10.543
4501,54,70,366,2004-03-30 10:01:42.873
4502,54,70,376,2004-03-30 09:56:33.437
4503,54,70,505,2004-03-30 10:00:15.403
4504,54,70,1261,2004-04-06 16:17:06.497
4505,54,70,1358,2004-03-30 09:59:20.950
4506,54,71,6,2004-03-21 15:27:20.170
4507,54,71,493,2004-03-21 15:27:50.763
4508,54,71,525,2004-03-21 15:28:23.920
4509,54,71,608,2004-03-21 15:29:47.763
4510,54,71,749,2004-03-21 15:27:58.437
4511,54,71,850,2004-03-21 15:29:09.560
4512,54,71,1022,2004-03-21 15:26:03.590
4513,54,75,43,2004-03-29 22:58:17.467
4514,54,75,128,2004-03-29 23:00:17.827
4515,54,75,1117,2004-04-15 17:28:39.420
4516,54,75,1353,2004-03-29 22:59:51.263
4517,54,75,1386,2004-03-29 22:59:18.187
4518,54,75,1541,2004-04-20 11:34:54.543
